id	donor	eartag	day	cage	treatment	strain	type	File	inoculum	donor.id	cage_un	eartag_un	day2
soil.1810.A.D13	soil	1810	D13	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D13
soil.1810.A.D12	soil	1810	D12	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D12
soil.1810.A.D11	soil	1810	D11	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D11
soil.1810.A.D10	soil	1810	D10	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D10
soil.1810.A.D09	soil	1810	D09	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D09
soil.1810.A.D08	soil	1810	D08	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D08
soil.1810.A.D07	soil	1810	D07	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D07
soil.1810.A.D25	soil	1810	D25	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D25
soil.1810.A.D05	soil	1810	D05	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D05
soil.1810.A.D04	soil	1810	D04	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D04
soil.1810.A.D03	soil	1810	D03	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D03
soil.1810.A.D02	soil	1810	D02	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D02
soil.1810.A.D24	soil	1810	D24	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D24
soil.1810.A.D23	soil	1810	D23	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D23
soil.1810.A.D22	soil	1810	D22	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D22
soil.1810.A.D21	soil	1810	D21	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D21
soil.1810.A.D20	soil	1810	D20	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D20
soil.1810.A.D19	soil	1810	D19	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D19
soil.1810.A.D18	soil	1810	D18	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D18
soil.1810.A.D17	soil	1810	D17	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1810	D17
soil.1840.A.D16	soil	1840	D16	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D16
soil.1840.A.D15	soil	1840	D15	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D15
soil.1840.A.D14	soil	1840	D14	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D14
soil.1840.A.D13	soil	1840	D13	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D13
soil.1840.A.D12	soil	1840	D12	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D12
soil.1840.A.D11	soil	1840	D11	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D11
soil.1840.A.D10	soil	1840	D10	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D10
soil.1840.A.D09	soil	1840	D09	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D09
soil.1840.A.D08	soil	1840	D08	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D08
soil.1840.A.D07	soil	1840	D07	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D07
soil.1840.A.D25	soil	1840	D25	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D25
soil.1840.A.D06	soil	1840	D06	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D06
soil.1840.A.D04	soil	1840	D04	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D04
soil.1840.A.D03	soil	1840	D03	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D03
soil.1840.A.D02	soil	1840	D02	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D02
soil.1840.A.D01	soil	1840	D01	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D01
soil.1840.A.D24	soil	1840	D24	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D24
soil.1840.A.D23	soil	1840	D23	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D23
soil.1840.A.D22	soil	1840	D22	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D22
soil.1840.A.D21	soil	1840	D21	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D21
soil.1840.A.D20	soil	1840	D20	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D20
soil.1840.A.D19	soil	1840	D19	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D19
soil.1840.A.D18	soil	1840	D18	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D18
soil.1840.A.D17	soil	1840	D17	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1840	D17
soil.1856.A.D16	soil	1856	D16	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D16
soil.1856.A.D15	soil	1856	D15	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D15
soil.1856.A.D14	soil	1856	D14	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D14
soil.1856.A.D13	soil	1856	D13	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D13
soil.1856.A.D12	soil	1856	D12	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D12
soil.1856.A.D11	soil	1856	D11	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D11
soil.1856.A.D10	soil	1856	D10	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D10
soil.1856.A.D09	soil	1856	D09	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D09
soil.1856.A.D08	soil	1856	D08	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D08
soil.1856.A.D07	soil	1856	D07	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D07
soil.1856.A.D25	soil	1856	D25	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D25
soil.1856.A.D06	soil	1856	D06	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D06
soil.1856.A.D05	soil	1856	D05	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D05
soil.1856.A.D04	soil	1856	D04	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D04
soil.1856.A.D03	soil	1856	D03	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D03
soil.1856.A.D02	soil	1856	D02	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D02
soil.1856.A.D24	soil	1856	D24	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D24
soil.1856.A.D23	soil	1856	D23	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D23
soil.1856.A.D22	soil	1856	D22	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D22
soil.1856.A.D21	soil	1856	D21	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D21
soil.1856.A.D20	soil	1856	D20	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D20
soil.1856.A.D19	soil	1856	D19	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D19
soil.1856.A.D18	soil	1856	D18	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D18
soil.1856.A.D17	soil	1856	D17	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1856	D17
soil.1872.A.D16	soil	1872	D16	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D16
soil.1872.A.D15	soil	1872	D15	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D15
soil.1872.A.D14	soil	1872	D14	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D14
soil.1872.A.D13	soil	1872	D13	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D13
soil.1872.A.D12	soil	1872	D12	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D12
soil.1872.A.D11	soil	1872	D11	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D11
soil.1872.A.D10	soil	1872	D10	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D10
soil.1872.A.D09	soil	1872	D09	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D09
soil.1872.A.D08	soil	1872	D08	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D08
soil.1872.A.D07	soil	1872	D07	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D07
soil.1872.A.D25	soil	1872	D25	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D25
soil.1872.A.D06	soil	1872	D06	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D06
soil.1872.A.D05	soil	1872	D05	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D05
soil.1872.A.D04	soil	1872	D04	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D04
soil.1872.A.D03	soil	1872	D03	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D03
soil.1872.A.D02	soil	1872	D02	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D02
soil.1872.A.D01	soil	1872	D01	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D01
soil.1872.A.D24	soil	1872	D24	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D24
soil.1872.A.D23	soil	1872	D23	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D23
soil.1872.A.D22	soil	1872	D22	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D22
soil.1872.A.D21	soil	1872	D21	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D21
soil.1872.A.D20	soil	1872	D20	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D20
soil.1872.A.D19	soil	1872	D19	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D19
soil.1872.A.D17	soil	1872	D17	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_1872	D17
soil.NT.A.D08	soil	NT	D08	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D08
soil.NT.A.D07	soil	NT	D07	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D07
soil.NT.A.D17	soil	NT	D17	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D17
soil.NT.A.D16	soil	NT	D16	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D16
soil.NT.A.D15	soil	NT	D15	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D15
soil.NT.A.D14	soil	NT	D14	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D14
soil.NT.A.D13	soil	NT	D13	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D13
soil.NT.A.D12	soil	NT	D12	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D12
soil.NT.A.D11	soil	NT	D11	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D11
soil.NT.A.D10	soil	NT	D10	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D10
soil.NT.A.D09	soil	NT	D09	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D09
soil.NT.A.D06	soil	NT	D06	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D06
soil.NT.A.D05	soil	NT	D05	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D05
soil.NT.A.D04	soil	NT	D04	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D04
soil.NT.A.D03	soil	NT	D03	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D03
soil.NT.A.D02	soil	NT	D02	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D02
soil.NT.A.D01	soil	NT	D01	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D01
soil.NT.A.D19	soil	NT	D19	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D19
soil.NT.A.D18	soil	NT	D18	A	none	C57Bl/6	sample	soil_mlj	Soil	soil.inoculum_1	soil_A	soil_A_NT	D18
soil.inoculum_1	soil	inoculum_1	inoculum	NA	none	NA	inoculum	soil_mlj	Soil	soil.inoculum_1	soil_NA	soil_NA_inoculum_1	D00
